bookId-chunkNo	F0	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34
pg17564-8	0.0182	0.1665	0.425	0.0943	0.0264	0.0211	0.0304	0.0674	0.0522	0.0005	0.0022	0.0093	0.004	0.1098	-0.0697	0.0396	0.3871	0.1613	0.4516	0.7752	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.3033	0.5	0
pg17564-7	0.0228	0.1951	0.3492	0.0838	0.0213	0.0268	0.0313	0.0694	0.0561	0.0001	0.0012	0.0081	0.0076	0.1101	-0.1033	0.0522	0.5484	0.1613	0.2903	0.7994	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.3425	0.6842	0
pg17564-9	0.0135	0.1735	0.4706	0.0739	0.0264	0.0283	0.0319	0.0756	0.0447	0.0001	0.0026	0.0079	0.0038	0.1181	-0.0141	0.0292	0.3871	0.2258	0.3871	0.704	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.2464	0.3947	0
pg17564-2	0.0198	0.147	0.5104	0.0815	0.0335	0.026	0.027	0.0708	0.0511	0.0004	0.0031	0.0088	0.0048	0.1101	-0.0687	0.0387	0.5161	0.0323	0.4516	0.7633	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.2557	0.3684	0
pg17564-1	0.0116	0.1121	0.5837	0.0789	0.0388	0.0292	0.0282	0.0659	0.0495	0.0002	0.002	0.0081	0.0036	0.1044	-0.0426	0.0264	0.4516	0.1613	0.3871	0.7427	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.1534	0.3158	0
pg17564-4	0.0116	0.1207	0.6034	0.0708	0.0303	0.029	0.0372	0.0682	0.0493	0.0007	0.0024	0.0091	0.0026	0.1176	-0.0396	0.0197	0.4194	0.2581	0.3226	0.7084	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.1552	0.3421	0
pg17564-3	0.0199	0.2122	0.449	0.0822	0.0276	0.0247	0.0337	0.0757	0.0496	0.0003	0.0041	0.0073	0.0035	0.1211	-0.0473	0.0347	0.6774	0.0645	0.2581	0.7393	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.2916	0.5526	0
pg17564-6	0.021	0.1583	0.4376	0.0803	0.0271	0.0242	0.0294	0.0644	0.0565	0.0003	0.0021	0.0093	0.0063	0.1055	-0.1022	0.0447	0.3226	0.1935	0.4839	0.7741	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.3057	0.7105	0
pg17564-5	0.0228	0.158	0.4621	0.0787	0.0295	0.023	0.0267	0.0708	0.0537	0.0001	0.0019	0.0066	0.0057	0.1061	-0.0783	0.0478	0.5161	0.0968	0.3871	0.7405	-0.0213	-0.6301	0.0132	0.0004	-0.0009	-0.0039	-0.0085	0.0119	-0.0073	-0.0112	0.0034	0.0028	0.3328	0.6316	0
pg1300-4	0.0148	0.3241	0.2036	0.0782	0.023	0.019	0.042	0.0582	0.0524	0.0001	0.0028	0.0121	0.0057	0.1152	-0.075	0.0224	0.4	0.2857	0.3143	0.7703	-0.0821	-0.3731	0.0009	-0.0088	-0.0047	-0.0059	0.0119	-0.0015	-0.0116	0.0039	0.0035	0.0123	0.1854	0.2632	0
pg1300-5	0.0155	0.4461	0.1898	0.0803	0.0235	0.0222	0.044	0.0538	0.0478	0.0001	0.0033	0.016	0.0065	0.1172	-0.061	0.0212	0.5143	0.1429	0.3429	0.7643	-0.0821	-0.3731	0.0009	-0.0088	-0.0047	-0.0059	0.0119	-0.0015	-0.0116	0.0039	0.0035	0.0123	0.1839	0.1316	0
pg1300-6	0.0184	0.2686	0.2971	0.0867	0.0291	0.0235	0.0349	0.0454	0.0482	0.0001	0.0033	0.0157	0.0083	0.0994	-0.0755	0.029	0.4	0.1714	0.4286	0.762	-0.0821	-0.3731	0.0009	-0.0088	-0.0047	-0.0059	0.0119	-0.0015	-0.0116	0.0039	0.0035	0.0123	0.2288	0.2105	0
pg1300-7	0.0192	0.131	0.1843	0.0843	0.0226	0.0214	0.039	0.0518	0.0552	0	0.0023	0.0186	0.0106	0.1117	-0.1165	0.036	0.4286	0.2286	0.3429	0.8296	-0.0821	-0.3731	0.0009	-0.0088	-0.0047	-0.0059	0.0119	-0.0015	-0.0116	0.0039	0.0035	0.0123	0.2536	0.3158	0
pg1300-8	0.0193	0.2202	0.1771	0.0866	0.0201	0.0239	0.0357	0.0542	0.0573	0.0001	0.0026	0.02	0.0111	0.1126	-0.1179	0.0328	0.4286	0.2571	0.3143	0.8182	-0.0821	-0.3731	0.0009	-0.0088	-0.0047	-0.0059	0.0119	-0.0015	-0.0116	0.0039	0.0035	0.0123	0.232	0.3684	0
pg1300-9	0.0165	0.2498	0.1835	0.0889	0.0228	0.0206	0.0297	0.0544	0.0522	0.0001	0.0019	0.0136	0.0124	0.0997	-0.1002	0.0278	0.4571	0.2	0.3429	0.8057	-0.0821	-0.3731	0.0009	-0.0088	-0.0047	-0.0059	0.0119	-0.0015	-0.0116	0.0039	0.0035	0.0123	0.1981	0.2632	0
pg35484-8	0.0143	0.2745	0.1444	0.1076	0.0253	0.0299	0.0385	0.051	0.041	0.0025	0.0001	0.0143	0.0046	0.1064	-0.0071	0.0147	0.4194	0.1613	0.4194	0.7466	-0.1016	-0.2952	-0.0068	-0.0048	0.0061	-0.003	0.0108	-0.0048	-0.0107	-0.0027	0.0006	0.0153	0.1026	0.1316	0
pg35484-7	0.0186	0.1198	0.2321	0.1048	0.0262	0.0298	0.0356	0.0489	0.0434	0.0017	0.0004	0.0142	0.0047	0.1008	-0.0277	0.0261	0.3226	0.0968	0.5806	0.7974	-0.1016	-0.2952	-0.0068	-0.0048	0.0061	-0.003	0.0108	-0.0048	-0.0107	-0.0027	0.0006	0.0153	0.2366	0.1579	0
pg35484-6	0.0204	0.2465	0.1408	0.1032	0.0246	0.0304	0.0338	0.0468	0.044	0.0034	0.0003	0.0134	0.0032	0.0977	-0.0316	0.0282	0.3226	0.1935	0.4839	0.7744	-0.1016	-0.2952	-0.0068	-0.0048	0.0061	-0.003	0.0108	-0.0048	-0.0107	-0.0027	0.0006	0.0153	0.2692	0.2368	0
pg12733-20	0.0136	0.1717	0.3177	0.0854	0.0276	0.0234	0.0344	0.0354	0.0478	0.0016	0.0022	0.0027	0.0068	0.0763	-0.0594	0.0275	0.4815	0.1481	0.3704	0.69	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.167	0.2368	0
pg29323-2	0.0063	0.384	0.1091	0.0391	0.026	0.0253	0.0456	0.0788	0.0221	0.0006	0.0102	0.0115	0.0016	0.1467	0.3303	0.018	0.2143	0.2143	0.5714	0.4268	0.0578	0.9712	0.0126	-0.0067	-0.0035	-0.0061	0.0018	0.0047	-0.0113	-0.0045	0.0004	0.0126	0.1292	0.1053	0
pg12733-21	0.0153	0.2714	0.209	0.0775	0.0218	0.0272	0.0353	0.0275	0.0484	0.0003	0.0053	0.0039	0.0054	0.0724	-0.0633	0.0292	0.4815	0.1111	0.4074	0.6888	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.187	0.2368	0
pg29323-1	0.0078	0.3557	0.2257	0.0455	0.0276	0.0266	0.0402	0.0849	0.0204	0.0002	0.0084	0.0124	0.0026	0.1461	0.3569	0.022	0.1538	0.1538	0.6923	0.4403	0.0578	0.9712	0.0126	-0.0067	-0.0035	-0.0061	0.0018	0.0047	-0.0113	-0.0045	0.0004	0.0126	0.181	0.1579	0
pg29323-6	0.0128	0.2621	0.2069	0.0377	0.0203	0.0265	0.0446	0.0823	0.021	0.0017	0.011	0.0156	0.0041	0.1552	0.3246	0.0263	0.5714	0.0714	0.3571	0.4842	0.0578	0.9712	0.0126	-0.0067	-0.0035	-0.0061	0.0018	0.0047	-0.0113	-0.0045	0.0004	0.0126	0.3554	0.1842	0
pg29323-5	0.0148	0.3001	0.1319	0.0505	0.0238	0.026	0.0431	0.0849	0.021	0.001	0.0109	0.0166	0.0079	0.1565	0.2543	0.0296	0.1429	0.4286	0.4286	0.5245	0.0578	0.9712	0.0126	-0.0067	-0.0035	-0.0061	0.0018	0.0047	-0.0113	-0.0045	0.0004	0.0126	0.4111	0.2632	0
pg29323-4	0.0115	0.2831	0.2155	0.0465	0.0259	0.0248	0.0471	0.0954	0.0208	0.0006	0.0115	0.0087	0.0027	0.1633	0.3448	0.022	0.1429	0.5714	0.2857	0.4503	0.0578	0.9712	0.0126	-0.0067	-0.0035	-0.0061	0.0018	0.0047	-0.0113	-0.0045	0.0004	0.0126	0.3234	0.1579	0
pg29323-3	0.0068	0.3344	0.1648	0.037	0.0243	0.0297	0.0479	0.0935	0.0178	0.0002	0.0086	0.0078	0.0005	0.158	0.5477	0.0103	0	0.4286	0.5714	0.3096	0.0578	0.9712	0.0126	-0.0067	-0.0035	-0.0061	0.0018	0.0047	-0.0113	-0.0045	0.0004	0.0126	0.0549	0.0526	0
pg35902-10	0.0167	0.1939	0.084	0.0909	0.0246	0.024	0.0292	0.0552	0.046	0.0019	0.0019	0.005	0.005	0.0932	-0.0647	0.0281	0.4667	0.2667	0.2667	0.7426	-0.0694	-0.6439	-0.0025	-0.0046	0.0006	-0.0071	-0.0093	0.0123	-0.0039	-0.0061	0.015	0.0056	0.1711	0.1842	0
pg35902-11	0.0147	0.283	0.046	0.0782	0.0218	0.0232	0.0286	0.0675	0.0482	0.0011	0.0012	0.0078	0.0049	0.1062	-0.0551	0.0324	0.4333	0.2333	0.3333	0.708	-0.0694	-0.6439	-0.0025	-0.0046	0.0006	-0.0071	-0.0093	0.0123	-0.0039	-0.0061	0.015	0.0056	0.2896	0.2105	0
pg35902-12	0.0138	0.0385	0.1956	0.0998	0.0225	0.0206	0.0264	0.0642	0.0424	0.0009	0.0026	0.0055	0.0046	0.0997	-0.0192	0.0165	0.3667	0.1	0.5333	0.72	-0.0694	-0.6439	-0.0025	-0.0046	0.0006	-0.0071	-0.0093	0.0123	-0.0039	-0.0061	0.015	0.0056	0.0361	0.0526	0
pg13541-8	0.0101	0.1947	0.0263	0.0552	0.0226	0.028	0.0333	0.0528	0.0317	0.002	0.0054	0.0119	0.0024	0.1053	0.127	0.0119	0.4	0.35	0.25	0.5399	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.0364	0.0526	0
pg13541-5	0.0077	0.11	0.0267	0.045	0.0223	0.0265	0.0338	0.0508	0.0323	0.0021	0.007	0.0101	0.0023	0.1038	0.1087	0.0094	0.4	0.15	0.45	0.5509	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.0141	0	0
pg13541-4	0.0102	0.213	0.0095	0.0511	0.0226	0.0235	0.0376	0.0584	0.0292	0.0014	0.0032	0.0088	0.0032	0.1094	0.1349	0.0234	0.25	0.35	0.4	0.4983	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.2619	0.2895	0
pg13541-7	0.0073	0.1494	0.0067	0.05	0.0243	0.0314	0.0346	0.0504	0.0361	0.0013	0.0049	0.0143	0.0012	0.1055	0.0851	0.0071	0.3684	0.1053	0.5263	0.5637	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.016	0.0263	0
pg13541-6	0.0057	0.1866	0.0056	0.046	0.0258	0.0298	0.0341	0.0506	0.0325	0.0017	0.0058	0.0098	0.0032	0.102	0.096	0.0067	0.4	0.35	0.25	0.577	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.0082	0.0263	0
pg12733-17	0.0079	0.2474	0.3669	0.0622	0.0231	0.0314	0.0366	0.0337	0.0351	0.0016	0.0043	0.0069	0.0014	0.0831	0.0851	0.014	0.1923	0.1538	0.6538	0.5596	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.0775	0.0526	0
pg12733-18	0.0116	0.2734	0.2517	0.0746	0.0271	0.025	0.0348	0.0341	0.0377	0.0015	0.0039	0.0038	0.0024	0.0781	0.0379	0.0169	0.4074	0.1852	0.4074	0.6066	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.1193	0.1579	0
pg12733-19	0.0124	0.1497	0.3751	0.0759	0.027	0.0251	0.0302	0.0328	0.0444	0.0024	0.004	0.0018	0.0042	0.0712	-0.0316	0.024	0.2963	0.1481	0.5556	0.6332	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.2004	0.2632	0
pg12733-13	0.0196	0.1417	0.2878	0.0912	0.0245	0.0217	0.0313	0.0256	0.0553	0.001	0.0021	0.0038	0.0061	0.0638	-0.1056	0.0526	0.5185	0.1481	0.3333	0.7375	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.3106	0.3158	0
pg15875-10	0.0276	0.1803	0.1678	0.0918	0.028	0.0196	0.0359	0.0687	0.0536	0.0002	0.0042	0.0184	0.0126	0.1274	-0.1196	0.0511	0.4167	0.1944	0.3889	0.8193	-0.0694	-0.2014	-0.0073	-0.006	-0.0096	-0.0012	0.0118	-0.0097	0.0049	0.012	0.0002	0.0048	0.3376	0.5	0
pg20429-9	0.0412	0.4043	0.1244	0.1142	0.023	0.0245	0.0177	0.0417	0.0624	0.0002	0.0007	0.0097	0.0103	0.0699	-0.151	0.0717	0.5946	0.0541	0.3514	0.8446	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.4399	0.1053	0
pg12733-14	0.0141	0.168	0.373	0.0763	0.0237	0.024	0.0361	0.0327	0.0414	0.0012	0.0036	0.0051	0.004	0.0787	-0.0062	0.0269	0.6296	0.1481	0.2222	0.6396	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.2436	0.2368	0
pg12733-15	0.0121	0.1752	0.3963	0.084	0.025	0.0258	0.0316	0.0294	0.0452	0.0013	0.0023	0.0059	0.0026	0.0705	-0.029	0.0249	0.2963	0.1481	0.5556	0.6418	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.1802	0.2105	0
pg20429-7	0.0324	0.3584	0.1021	0.1063	0.024	0.0193	0.0242	0.0422	0.0575	0.0002	0.0015	0.0073	0.0081	0.0754	-0.1172	0.055	0.4324	0.2973	0.2703	0.831	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.396	0.1579	0
pg12733-16	0.0101	0.1908	0.4061	0.0731	0.0291	0.0303	0.0377	0.0285	0.0417	0.0009	0.0044	0.0078	0.0013	0.0793	0.0092	0.0138	0.4074	0.1481	0.4444	0.6074	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.0929	0.1053	0
pg15875-11	0.028	0.1647	0.1798	0.0956	0.0238	0.0194	0.0374	0.0762	0.0552	0.0006	0.0039	0.0134	0.0097	0.1315	-0.1138	0.0456	0.5278	0.2222	0.25	0.7962	-0.0694	-0.2014	-0.0073	-0.006	-0.0096	-0.0012	0.0118	-0.0097	0.0049	0.012	0.0002	0.0048	0.3272	0.3684	0
pg20429-8	0.0312	0.3832	0.1044	0.1147	0.0223	0.0239	0.0217	0.0427	0.0645	0.0004	0.0023	0.0105	0.0081	0.0776	-0.1432	0.051	0.6486	0.1081	0.2432	0.8588	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.3205	0.2368	0
pg20429-5	0.0348	0.4056	0.1199	0.0996	0.0222	0.0238	0.0204	0.0417	0.0608	0	0.0024	0.01	0.007	0.0745	-0.1258	0.0584	0.4324	0.1351	0.4324	0.7767	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.4011	0.2105	0
pg12733-10	0.014	0.1011	0.4523	0.0824	0.0224	0.0241	0.034	0.029	0.0513	0.0007	0.0023	0.0038	0.0058	0.0698	-0.0657	0.0283	0.5185	0.1111	0.3704	0.6725	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.1828	0.2368	0
pg20429-6	0.0275	0.3113	0.1299	0.1156	0.0222	0.0218	0.023	0.0453	0.0594	0	0.002	0.0101	0.0076	0.0804	-0.1202	0.0479	0.3514	0.1892	0.4595	0.8174	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.339	0.1579	0
pg12733-11	0.0174	0.2626	0.338	0.0811	0.0263	0.0279	0.0346	0.0289	0.0476	0.0011	0.0021	0.006	0.0046	0.0727	-0.0467	0.0324	0.5556	0.1481	0.2963	0.6825	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.2491	0.2368	0
pg20429-3	0.0232	0.3922	0.198	0.0869	0.0207	0.0263	0.0266	0.0425	0.0523	0.0001	0.0019	0.0077	0.0034	0.0788	-0.076	0.0396	0.3243	0.1351	0.5405	0.7791	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.322	0.2105	0
pg12733-12	0.0068	0.2167	0.4479	0.0668	0.0301	0.0267	0.0373	0.0316	0.0339	0.001	0.0041	0.005	0.0013	0.079	0.096	0.01	0.4815	0.0741	0.4444	0.5616	0.1152	1.0589	0.0077	0.0072	-0.0068	0.0105	-0.0074	-0.009	-0.0044	-0.0029	0.011	-0.0058	0.0795	0.0789	0
pg20429-4	0.0354	0.3141	0.1684	0.0955	0.0191	0.0238	0.0209	0.0368	0.0587	0	0.0026	0.0087	0.0062	0.069	-0.1242	0.0619	0.5556	0.1944	0.25	0.8162	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.4292	0.1842	0
pg20429-1	0.0173	0.4321	0.0321	0.0822	0.0238	0.0217	0.0262	0.0435	0.0498	0.0002	0.0053	0.013	0.0042	0.0882	-0.0652	0.0279	0.4324	0.1081	0.4595	0.7345	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.239	0.0789	0
pg20429-2	0.0229	0.4277	0.1933	0.0962	0.0228	0.0254	0.0252	0.0372	0.0537	0	0.0024	0.0083	0.0039	0.0731	-0.0793	0.0356	0.5946	0.2703	0.1351	0.761	-0.113	-0.2013	-0.0004	0.0147	-0.0057	-0.0061	0.0151	-0.0033	-0.0037	-0.0048	-0.0053	-0.0005	0.2965	0.2368	0
pg32428-7	0.0175	0.1284	0.2387	0.1006	0.0209	0.0267	0.033	0.0535	0.0443	0.0019	0.0034	0.0152	0.0095	0.107	-0.0578	0.032	0.3548	0.2258	0.4194	0.7738	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.213	0.3421	0
pg32428-8	0.0226	0.0993	0.1554	0.1107	0.0212	0.0254	0.0277	0.0515	0.0545	0.0014	0.0028	0.0133	0.011	0.0967	-0.1133	0.041	0.5625	0.0625	0.375	0.836	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.2673	0.3158	0
pg32428-5	0.0163	0.1678	0.1515	0.0959	0.0203	0.0263	0.0298	0.0506	0.045	0.001	0.0053	0.012	0.0127	0.0987	-0.0825	0.0341	0.5625	0.1563	0.2813	0.8023	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.197	0.3158	0
pg32428-6	0.0165	0.1548	0.1593	0.0889	0.0235	0.0253	0.0322	0.0483	0.043	0.0008	0.0048	0.013	0.0124	0.0991	-0.061	0.0273	0.4688	0.0625	0.4688	0.765	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.1554	0.2368	0
pg32428-3	0.015	0.1456	0.1033	0.0925	0.0208	0.0223	0.0337	0.0485	0.0502	0.0006	0.0036	0.0181	0.0108	0.1045	-0.0925	0.0308	0.6563	0.0625	0.2813	0.8245	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.1882	0.2895	0
pg32428-4	0.0174	0.204	0.0386	0.0937	0.0176	0.0245	0.0298	0.0576	0.0509	0.0024	0.0045	0.0138	0.0124	0.1081	-0.0982	0.0341	0.5	0.1875	0.3125	0.7697	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.22	0.3421	0
pg32428-1	0.0151	0.123	0.121	0.0792	0.02	0.0252	0.0316	0.0567	0.0398	0.002	0.0059	0.0167	0.0098	0.1129	-0.0257	0.0242	0.375	0.1875	0.4375	0.7213	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.1577	0.1842	0
pg32428-2	0.012	0.1136	0.0879	0.0903	0.0189	0.0272	0.0337	0.0591	0.0433	0.0013	0.0033	0.0174	0.0092	0.1148	-0.0473	0.0235	0.4375	0.125	0.4375	0.7685	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.1626	0.2105	0
pg1882-5	0.0219	0.2959	0	0.0827	0.0214	0.0224	0.031	0.056	0.0611	0.0004	0.0013	0.0089	0.009	0.0976	-0.128	0.0335	0.25	0.1818	0.5682	0.8477	-0.1302	-0.4416	-0.0003	0.0148	-0.0063	-0.006	0.0129	-0.0021	-0.0105	-0.0014	0.0042	-0.0054	0.2069	0.3684	0
pg1882-6	0.0173	0.172	0.0017	0.0842	0.0203	0.0211	0.0362	0.0527	0.0656	0.0004	0.0019	0.0092	0.0087	0.1005	-0.1372	0.0234	0.5349	0.1163	0.3488	0.8649	-0.1302	-0.4416	-0.0003	0.0148	-0.0063	-0.006	0.0129	-0.0021	-0.0105	-0.0014	0.0042	-0.0054	0.1489	0.2895	0
pg13541-1	0.0055	0.1695	0.0298	0.0347	0.019	0.0249	0.0365	0.0494	0.0264	0.0014	0.0042	0.0062	0.0011	0.0977	0.2347	0.0128	0.1	0.2	0.7	0.3764	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.0107	0	0
pg13541-3	0.0093	0.2157	0.0014	0.0486	0.0228	0.0258	0.0362	0.0503	0.0288	0.0013	0.0041	0.0077	0.0015	0.0996	0.1675	0.0165	0.2	0.3	0.5	0.4899	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.1619	0.1579	0
pg13541-2	0.0068	0.1718	0.0146	0.0417	0.02	0.0258	0.0405	0.0544	0.0291	0.0013	0.0048	0.0072	0.0013	0.1082	0.1725	0.0161	0.2	0.65	0.15	0.4445	0.0154	0.9984	0.0012	0.0035	-0.005	-0.0107	-0.0035	-0.005	0.0144	0.0005	-0.0071	0.0117	0.0545	0.1053	0
pg32428-9	0.0155	0.143	0.1966	0.1013	0.0218	0.0256	0.0314	0.0531	0.0456	0.0012	0.0032	0.0158	0.0083	0.1047	-0.0529	0.0293	0.375	0.1563	0.4688	0.775	-0.0075	-0.1106	0.0003	-0.0074	0.0129	-0.0036	-0.0065	-0.0059	0.0037	0.0133	-0.0105	0.0037	0.2165	0.3947	0
pg2155-9	0.0207	0.2146	0.3631	0.0898	0.0267	0.0283	0.0207	0.0411	0.0385	0.001	0.0047	0.0141	0.008	0.0816	-0.0264	0.0265	0.4483	0.2414	0.3103	0.7292	-0.0419	-0.4578	0.0109	-0.0077	-0.0023	0.0127	-0.0082	-0.0019	0.0084	0.0042	-0.0087	-0.0073	0.2555	0.4211	0
pg2155-8	0.0172	0.2588	0.1681	0.0906	0.023	0.0235	0.0201	0.0405	0.0415	0.0017	0.0062	0.0143	0.0067	0.0828	-0.0271	0.026	0.4483	0.1034	0.4483	0.7223	-0.0419	-0.4578	0.0109	-0.0077	-0.0023	0.0127	-0.0082	-0.0019	0.0084	0.0042	-0.0087	-0.0073	0.247	0.3421	0
pg2155-7	0.0198	0.2377	0.277	0.0957	0.0263	0.0239	0.0213	0.0417	0.0364	0.0012	0.0076	0.0121	0.0066	0.0839	0.0029	0.0314	0.2759	0.1379	0.5862	0.6993	-0.0419	-0.4578	0.0109	-0.0077	-0.0023	0.0127	-0.0082	-0.0019	0.0084	0.0042	-0.0087	-0.0073	0.3152	0.2895	0
pg15875-1	0.025	0.127	0.2233	0.0714	0.0231	0.0219	0.0409	0.078	0.0381	0.0003	0.0068	0.0194	0.0109	0.1454	-0.0507	0.0388	0.4167	0.3333	0.25	0.7478	-0.0694	-0.2014	-0.0073	-0.006	-0.0096	-0.0012	0.0118	-0.0097	0.0049	0.012	0.0002	0.0048	0.345	0.3158	0
pg13212-2	0.0252	0.2504	0.2107	0.1127	0.0287	0.0259	0.0228	0.0487	0.05	0.0004	0.0055	0.0145	0.0043	0.0919	-0.0682	0.0498	0.3333	0.1111	0.5556	0.7646	-0.058	0.3181	-0.0052	-0.0108	-0.0044	0.011	-0.0036	0.0054	0.0155	-0.0001	-0.0022	-0.0055	0.4164	0.2105	0
pg13212-1	0.0126	0.49	0.0803	0.0722	0.0225	0.0295	0.0287	0.056	0.0355	0.0003	0.0049	0.0122	0.0023	0.1021	0.0607	0.0171	0.2593	0.1111	0.6296	0.6909	-0.058	0.3181	-0.0052	-0.0108	-0.0044	0.011	-0.0036	0.0054	0.0155	-0.0001	-0.0022	-0.0055	0.204	0.1579	0
